,tweet_text,pos_rev,neg_rev,neutral_or_unknown,apple_product,google_product
1563,@mention Did you find out the hours of the apple store? I'm curious too... #sxsw,0,0,1,0,0
1564,@mention did you hear the rumor there might be a special apple pop-up store at #sxsw specifically for the ipad2 launch?,0,0,1,0,0
1565,@mention did you see my tweet from before re:ipad 2 being sold at #sxsw ?,0,0,1,0,0
1566,@mention did you see that #apple is opening up a temporary store at #SXSW for the iPad 2 launch? maybe we can transfer...,0,0,1,0,0
1567,@mention did you snag an iPad 2 yesterday? thoughts so far? #SXSW,0,0,1,0,0
1568,N5: Spreading the Disease  {link} [codes valid: 4:00-7:59:59p 03/11/11] #infektd #sxsw #necro,0,0,1,0,0
1569,"Was intending to bring my trusty backpack for this upcoming trip to #SXSW. With the number of iPad 2s I'm helping buy back, no es posible.",0,0,1,0,0
1570,Who's heading to the pop-up Apple store today? Anyone know what time the sale starts? #SXSW #SXSWK,0,0,1,0,0
1571,"@mention direct shot @mention offering rewards for check-ins on Latitude, starting in Austin for #SXSW. {link}",0,0,1,0,0
1572,@mention discussing salsa ingredients @mention - @mention Industry party #sxsw #welivehere #gsdm,0,0,1,0,0
1573,@mention discussing salsa ingredients @mention - @mention Industry party #sxsw #welivehere #gsdm  {link},0,0,1,0,0
1574,&quot;credit card companies know with 98% accuracy 2 yrs before that you're going to get divorced&quot;  @mention at #sxsw {link},0,0,1,0,0
1575,"So every DJ at #SXSW now spins with an iPad as part of their arsenal. The future is coming. No wait, it's here.",1,0,0,0,0
1576,Any iPad djs here? Need one for 3am Tuesday- Douche bags need not apply- #sxsw,0,0,1,0,0
1577,Almost didn't bring my #iPad to #SXSW b/c it's a 1st gen. Having lunch wondering what the SXSW hipster uniform will be this year. #FB,0,0,1,0,0
1578,"Thank goodness for these two hour breaks where I have turn off my iPhone, or my battery would be TOAST!  #sxsw",0,0,0,0,0
1579,@mention do I get bonus points if I collect all colors of glow in the dark google cups #googlekillsit #sxsw,0,0,1,0,0
1580,"&quot;we do not want your undivided attention, so please take out your mobile phones and iPad 2s&quot; - @mention  #SXSW #LeanStartup",0,0,1,0,0
1581,Just how do you improve your website rankings? Advice from both Google and Bing at #SXSW. {link},0,0,1,0,0
1582,@mention does the #iphone at the price point of $49.99 make that even more of an explosion? How do carriers work on plans?  #SXSW #bolinsxsw,0,0,1,0,0
1583,@mention Doh! I can share a pic of the update on my iPad since I'm not at #SXSW - if you'll mail me a shirt. ;),0,0,1,0,0
1584,@mention Doing better now. Boys in bed &amp; I am downloading some realty tv to iPad for trip to #sxsw on Thurs. Thanks! :),0,0,1,0,0
1585,Z7: Lead Don't Follow {link} [codes valid: 4:00-7:59:59p 03/11/11] #infektd #sxsw #zlf,0,0,1,0,0
1586,@mention dont miss the Q&amp;A With Google's @mention &amp; Bing's @mention On Ranking - #SXSW sessi Mon 12:30pm-Part 1 was at #SMX,0,0,1,0,0
1587,"Just got down at the Android Party for #sxsw #AndroidSXSW here's the painting, time to blahzay! {link}",0,0,1,0,0
1588,The countdown to #SXSW has begun! @mention will be thereÛ_ Pick up &quot;Fried Speakers&quot; on iTunes {link},0,0,1,0,0
1589,"@mention Download the @mention for iPhone to reserve your space to #meet, #mingle or #escape during #sxsw! Go to:sxsw.myturnstone.com",0,0,1,0,0
1590,Native Android and iOS dev in newest version of @mention Flash #sxswadobemobile #sxsw,0,0,1,0,0
1591,Our friends at @mention finally &quot;put out&quot; for Android. Get their app &amp; get your disc on during #sxsw ^KH,1,0,0,0,0
1592,"For friends at #SXSWi - New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",0,0,1,0,0
1593,Picplz Adds Photo Collections And Borders {link} #Android #Apple #iPhone #iTunes #SXSW,0,0,1,0,0
1594,"Apple heads to #SXSW, sets up temporary store in Austin {link}",0,0,1,0,0
1595,"Apple heads to SXSW, sets up temporary store in #Austin {link} #news #sxsw",0,0,1,0,0
1596,"Apple heads to SXSW, sets up temporary store in Austin {link} #Apple #iPad2 #RanceWilemon #SXSW #WhetherApple",0,0,1,0,0
1597,That sounds...fantastic. RT @mention At the Google party...awesome. #SXSW,1,0,0,0,0
1598,One lone dude awaits iPad 2 at AppleÛªs #SXSW store: Apple likely expected a bigger crowd forming at its South by ... {link},0,0,1,0,0
1599,One lone dude awaits iPad 2 at AppleÛªs #SXSW store: Apple likely expected a bigger crowdÛ_ {link},0,0,1,0,0
1600,One lone dude awaits iPad 2 at AppleÛªs SXSW store {link} #Apple #iPad2 #SXSW #tablets,0,0,1,0,0
1601,"@mention Dude there's earthquakes,  tsunamis, iPad 2 and #SXSW. Get with it.",0,0,1,0,0
1602,"#sxsw hardware. iPad #rickshaw bag, #lunatik, #incase iPhone4 battery pak, flip, Nike+, Bose buds, sprint mifi, Û_ {link}",0,0,1,0,0
1603,"We're ready for you @mention ! This is where the magic happens- @mention us, use the #zazzlesxsw hashtag and create your own iPhone case! #sxsw",0,0,1,0,0
1604,Can anybody tell me if Apple store at #SXSW has White 16GB iPad Verizon in stock?  They were out on Saturday.,0,0,1,0,0
1605,Google Body. @mention shares how patients &amp; physicians can wow each other by sharing data &amp; interactive anatomy #sxswh #hcinno #sxsw #sxswi,0,0,1,0,0
1606,Taking the  #iPad 2 plunge at the  #SXSW pop-up store on Congress. #keepingupwithDKM,0,0,1,0,0
1607,#sxsw WAZE {link} is duking it out with google re: personalized mapping experience. Friendly &quot;panel crashing&quot;,0,0,1,0,0
1608,Really the &quot;google me&quot; is now going to be called &quot;Circle&quot; hmm we will see later today at #sxsw,0,0,1,0,0
1609,What's the #Buzz: #Billings entrepreneurs win tech award at #SXSW for @mention {link} via @mention #technology,0,0,1,0,0
1610,"New Google #Circles Would Have More Nuanced Sharing, But#Google Says No Launch Imminent {link} -- later today at #SXSW ?",0,0,1,0,0
1611,"Only white #ipad2 64gig wifi available at #Austin #SXSW #Apple popup store right now, but no wait!",1,0,0,0,0
1612,"Temp store #sxsw  @mention Apple Store, SXSW {link}",0,0,0,0,0
1613,"To service #SxSW attendees, #Apple opens popup #iPad store in Austin at Scarbrough Building on Congress Avenue",0,0,1,0,0
1614,Or all the above? RT @mention setting up temp store at #SXSW 2 sell #iPad2- Crazy?Brilliant?Convenient? {link} #SXSWi,0,0,1,0,0
1615,"One minute ago, the guy I spoke outside Apple's pop-up Austin store would have got his hands on an iPad 2. He waited since 6.30am... #sxsw",0,0,1,0,0
1616,"HBD! If we all donated a dime... RT @mention everyone coming to #SXSW, a friendly reminder that iPad 2 out Friday &amp; my birthday is Saturday",0,0,1,0,0
1617,Test Drive an Xperia Play with @mention and @mention  details here: {link} (at least some of them) #Android #sxsw,0,0,1,0,0
1618,#SXSW FREE App Festival Explorer helps you find the bands you want to see based on your music tastes {link},0,0,1,0,0
1619,New iPhone app from @mention called DailyGrape - replacing WineLibrary TV with mobile content &amp; videos. Help to make wine choices #sxsw,0,0,1,0,0
1620,Ellen Page appearance reduced to @mention iphone call. Hearts. Broken. #sxsw #super,0,0,1,0,0
1621,I wish the apple store employees cheering for all the people in line at the pop up apple store would cheer me on while I do timesheets #SXSW,0,0,0,0,0
1622,"OMG, There are probably 100 people in this session who already have an iPad 2 #sxsw",0,0,1,0,0
1623,I'm unique at #SXSW because I'm the only one w/ an iPhone 3GS. All the others followers have the iPhone 4. #winning,0,0,1,0,0
1624,"If you are at #SXSW stop by the Austin Details Gallery to check out some #iPad art
{link} #Art",0,0,1,0,0
1625,"If you are at #SXSW, you'll need a QR Code app on your #iPhone that can read #vCards. Get Qrafter -&gt; {link} #QRCode",0,0,1,0,0
1626,"If you are attending #SXSW, please bring your old mobile phones for the Hope Phones project {link}  @mention",0,0,1,0,0
1627,Slides are available on the @mention site for @mention #touchingstories preso {link} #sxsw,0,0,1,0,0
1628,I'm at the Barton Creek Apple Store.The pop-up store will how open until Friday w/a new shipment of iPad 2. #sxsw,0,0,1,0,0
1629,Ah! iPhone battery fully recharged courtesy of @mention Charge Anywhere. Find @mention or I at #SXSW &amp; charge up on the fly!,0,0,1,0,0
1630,There have been two days in the last 6 months when mobile usage of google maps was higher than desktop. - Marissa Mayer #sxsw,0,0,1,0,0
1631,What's the best iPad app for (offline) viewing of the #sxsw program?,0,0,1,0,0
1632,What's the best site for registering/viewing unofficial #SXSW events? Want to publicize this non-#SXSWi #archives event {link},0,0,1,0,0
1633,Now at the better living through cloud computing #SXSW session with John Wiley from Google #bettercloud,0,0,1,0,0
1634,Now at the better living through cloud computing #SXSW session with John Wiley from Google #bettercloud{link} {link},0,0,1,0,0
1635,"Smartphone breakdown at #sxsw (unofficial) - 98.5% iPhones, 1% Android, .03% Blackberry, .02% Symbian / Windows / Other",0,0,1,0,0
1636,FourSquare CEO @mention sounded open-minded to a big partnership with Google  (i.e. acquisition)  #sxsw #wallstreet,0,0,1,0,0
1637,"SXSW
500 E Cesar Chavez St, Austin, Texas
{link} #sxsw",0,0,1,0,0
1638,The iPhone developer meetup was packed! #SXSW,0,0,1,0,0
1639,Can Google do social? We may shortly find out RT @mention Google to Launch Major New Social Network Called Circles at #SXSW {link},0,0,1,0,0
1640,#sxsw five faces buried in iphone social apps while standing at a bar...yet having a great time.  I wouldn't believe it if I hadnt lived it.,0,0,1,0,0
1641,Can Google get social in Texas?  {link} #SXSW #google,0,0,1,0,0
1642,Can Google get social in Texas? {link} #ChrisMessina #facebook #google #GoogleCircles #SXSW #TWITTER,0,0,1,0,0
1643,"For anyone going to #SXSW for the first time, free Lonely Planet Austin guide for iphone tinyurl.com/6gjmypj",0,0,1,0,0
1644,"If you are going to #SXSW, you'll need a QR Code app on your #iPhone that can read #vCards. Get Qrafter -&gt; {link} #QRCode",0,0,1,0,0
1645,One of the Google Doodle guys has a wacky powerglove thing that I want to play with. #SXSW  {link},0,0,1,0,0
1646,looks like google is publicly denying that &quot;circles&quot; will be presented at #sxsw today.,0,0,1,0,0
1647,On average Google Maps sees 40% of its users come from mobile devices. We are becoming more connected (@mention #SXSW #donline ^DK,0,0,1,0,0
1648,"Got in the Google party not before being interviewed by Twit TV, finally ran into @mention #sxsw",1,0,0,0,0
1649,If you are heading to #sxsw make sure you have the @mention holler gram  {link},0,0,1,0,0
1650,"New update HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",0,0,1,0,0
1651,Inevitable huge lines for iPads at Austin Apple store #sxsw {link},0,0,1,0,0
1652,"If someone in Austin will let me borrow their iPhone charger for a short time, I will heart you for a long time. #sxsw",0,0,1,0,0
1653,Sorry some in Austin are taking advantage. ÛÏ@mention @mention we paid $30 to the apple popup from the pepsi standÛ #SXSW #pedicabs,0,0,1,0,0
1654,200 people in line at pop up Apple store at #sxsw,0,0,1,0,0
1655,And for de Ipad :D?? RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW  {link},0,0,1,0,0
1656,Win a free iPad 2 from webdoc.com #sxsw RT,0,0,1,0,0
1657,So #google is going to try #socialnetworking again with #googlecircles to be announced today at #sxsw  We shall see...,0,0,1,0,0
1658,"seems like just about every iphone app has a new update this week, guess its the #SXSW Factor",0,0,1,0,0
1659,"Did Google just buy Foursquare? &quot;I don't know...that's an interesting question,&quot; said Foursquare CEO Crowley.  ?????????? #sxsw",0,0,1,0,0
1660,Is #Google launching a new social network today? #SXSW #socialmedia {link},0,0,1,0,0
1661,"BTW, these live-tweets are coming from Marissa Mayer's presentation at #SXSW.  Mayer is the VP of Consumer Products at @mention ^JR",0,0,1,0,0
1662,So far the longest line at #sxsw has been at the Apple store.,0,0,1,0,0
1663,"Think i've messed up my Mexican IPhone by trying to update software for #sxsw app. Fittingly, the screen is stuck in 911 mode.",0,0,1,0,0
1664,Get to the nav schemes I am done with the iPad shape lesson #sxsw,0,0,1,0,0
1665,The League of Extraordinary H4ckers presented by @mention Lightning talks on technology. #sxsw (@mention Speakeasy) {link},0,0,1,0,0
1666,"The Future of Google mapped out at #SXSW, Kia recalls 70,000 #Optimas and more Top Advertising News {link}",0,0,1,0,0
1667,Z33: Ounce of Prevention {link} [codes valid: 12:00-3:59:59p 03/14/11] #infektd #sxsw #zlf,0,0,1,0,0
1668,"The Future of Reading Online Is Customization &amp; Sharing, Not Tablets {link} #SXSW",0,0,1,0,0
1669,"hehe apple opens a temporary apple retail store in austin, just for the ipad2 launch for all the #sxsw geeks {link}",0,0,1,0,0
1670,Every game or app ad in the #SXSW Interactive guide shows either an iPhone or iPad. AT&amp;T &amp; SXSW's two promos show WP7 &amp; Android.,0,0,1,0,0
1671,Buy online or wait in line? RT@mention Apple Sets Up Temporary Store for #SXSW {link},0,0,1,0,0
1672,"1/4 of the people in line for the iP*d 2 #SXSW (@mention Apple Store, SXSW) {link}",0,0,1,0,0
1673,Looks like pop up Apple store is opening...apple store employees emerging into the queue #sxsw,0,0,1,0,0
1674,Has anyone read or heard anything about Google Circles? #sxsw,0,0,1,0,0
1675,if you are ready to take your tech geekdom to a whole new level at #sxsw you will need the Twitter or Google hi-tops {link},1,0,0,0,0
1676,"Get in the season with Clover Touch:
{link} #Games #STPATRICK",0,0,1,0,0
1677,"#SXSW Come see Bitbop in Austin #gdgtaustin at the PureVolume House
504 Trinity on Monday, March 14th {link}",0,0,1,0,0
1678,Did anyone see/visit  the temporary Apple Store at #SXSW ?,1,0,0,0,0
1679,Has anyone seen the pop up stores in Austin like CNN restaurant and Apple plus all the food trucks? #sxsw #apple,0,0,1,0,0
1680,Does apple stay in downtown Austin? I think yes. @mention Apple's popup #SXSW store - Detail belies 2wk lifespan {link},0,0,1,0,0
1681,Temp Apple Store 6th St  Austin #sxsw closed for night &quot;they're out of stuff' says Austin cops barring the door!,0,0,1,0,0
1682,Temp Apple store in Austin has quite a few #iPAD2 left... #SXSW,0,0,1,0,0
1683,"Temp Apple store set up in downtown #Austin. via ÛÏ@mention Before It Even Begins, Apple Wins #SXSW {link} dtph.comÛ",0,0,1,0,0
1684,Let's make that a temp-to-hire position RT @mention Apple to open temporary store for #SXSW at 6th and Congress {link},0,0,1,0,0
1685,"Used to be that only the small upstarts (Twitter) played at SXSW. Not the big guys making moves: Apple, Google. #sxsw",0,0,1,0,0
1686,Looks like the line for the Apple pop-up store on Congress Ave is already down to the end of the block..  #SXSW #SteveJobsWins,0,0,0,0,0
1687,C43: Quite the Specimen {link} [codes valid: 8:00-11:59:59a 03/15/11] #infektd #sxsw #cvdc,0,0,1,0,0
1688,Front Gate Tickets Present The Morning After Party 3/18 https://sites.google.com/site/frontgatesxsw11/ #SXSW Music,0,0,1,0,0
1689,Good place to test it. Will it be edgy enough? @mention Q2 - Google's check in offers? Testing at #sxsw {link} #smccolumbus,0,0,0,0,0
1690,"#SXSW come to the #privacybootcamp for startups with @mention @mention Google, Facebook in ACC 9ABC. Starting now. #sxswi",0,0,1,0,0
1691,Brains are to zombies like content is to google - @mention quoted by @mention #contentrules #sxsw,0,0,1,0,0
1692,Brains are to zombies like content is to Google - &quot;Content Rules&quot; @mention #SXSW,0,0,1,0,0
1693,every time u hold yur ipad 2 up in the air to snap a pic it reminds me of a priest holding up a bible. except designed in california. #sxsw,0,0,1,0,0
1694,Are iPhone users really this clueless about the Android OS / UI? Or does this presentation seem basic for everyone else too? #sxsw,0,0,1,0,0
1695,"Hey iPhone users: if you have both Instagram and Hipstamatic, which do you enjoy using more? #SXSW week is sure making things interesting.",0,0,1,0,0
1696,"The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw",0,0,1,0,0
1697,Loving the video of Google Geo geeks skiing at  Lake Tahoe.  #marissagoogle #SXSW,0,0,1,0,0
1698,I love the waves!!!!!! {link} iPad Webber #japan #sxsw,1,0,0,0,0
1699,N14: There will be Blood {link} [codes valid: 4:00-7:59:59p 03/12/11] #infektd #sxsw #necro,0,0,1,0,0
1700,Looks like you may be able to fork over the cash for a new #ipad2 at ##sxsw {link},0,0,1,0,0
1701,Doing an e-mail interview with @mention who is in Japan with just an iPhone. This week has been nothing if not surprising. #SXSW,0,0,1,0,0
1702,"Mr. Google, @mention : Do you recommend submitting to article banks as an SEO strategy? {link} (I'm not a big fan.) #sxsw",0,0,1,0,0
1703,"So strange, mixed tweets of #ipad spammers, #sxsw, and regular life together w/Pacific Rim rocking near nuclear disaster. Does not compute",0,0,1,0,0
1704,"[On iPhone, mute tags, people, conversationsÛ_] &quot;so does @mention for those on mobile #SXSW #notatSXSW &quot; [RT @mention",0,0,1,0,0
1705,pdparticle: @mention Who said you won't be able to get the iPad 2 at #SXSW? Apple is opening a pop-up store i... {link},0,0,1,0,0
1706,Now online: First iPad 2 in the Wild at #SXSW {link},0,0,1,0,0
1707,"Cover time! #sxsw (@mention Apple Store, SXSW w/ 9 others) {link}",1,0,0,0,0
1708,so awesome! RT @mention knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention {link},0,0,1,0,0
1709,"Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link}",0,0,1,0,0
1710,"Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link} /via @mention",0,0,1,0,0
1711,it's apple's decision though to not partake in the discussion and be open / dev friendly #browserwars #sxsw /cc @mention,0,0,1,0,0
1712,Hope there's time left for Poked Liked and retweeted and Google love story (social vs search). #sxsw,0,0,0,0,0
1713,"FoursquareÛªs Extra Special: A Revamped, Fully Automated Merchant Platform {link} #DennisCrowley #iPhone #SXSW",0,0,1,0,0
1714,Had no idea that @mention quietly launched its Hotpot review product last fall #outoftheloop #sxsw.  Look into it.,0,0,1,0,0
1715,"C'mon already - @mention to Launch Major New Social Network Called Circles, Possibly Today by @mention {link} via @mention #SxSW",0,0,1,0,0
1716,"Getting ready for a session on Designing iPad Interfaces by Lynn Teo. Ballroom A, Austin Convention Center. #sxsw",0,0,1,0,0
1717,Getting ready for Designing iPad Interfaces #SXSW (@mention ACC - Ballroom A w/ 39 others) [pic]: {link},0,0,1,0,0
1718,Getting ready for my iPad 2 vs Android panel at #SXSW come check it out at 230!,0,0,1,0,0
1719,"Getting ready for Your Mom Has An IPad: Designing For Boomers.
{link} #SXSW",0,0,1,0,0
1720,#AAPL already the big winner at #sxsw {link} #in,0,0,1,0,0
1721,Getting ready to hear about the @mention road map from VP Product Marissa Mayer.  Pls tell me you're going to focus on search.... #SXSW,0,0,1,0,0
1722,"...This really puts the whole #iPad release, and #sxsw in perspective, doesn't it?",0,0,1,0,0
1723,I am so jealous of @mention because she's at #SxSW that I am not sending her tweets to my iPhone until it's over. #bitter,0,0,1,0,0
1724,I can stream #SXSW  on my iPad on SXSW Go,0,0,1,0,0
1725,Enjoyed learning about @mention experimentation product strategy fr @mention #sxtxstate #sxsw {link},0,0,1,0,0
1726,itune released free #SXSW featured music! download them today {link},0,0,1,0,0
1727,#SxSW Giveaway! Free QR codes for your business cards and convention badges! Get them at booth #1315 by @mention {link},0,0,1,0,0
1728,Update #Recco! {link} Which #SXSW panels/parties are def good times? Follow friends who've been there b4 if you're a newbie.,0,0,1,0,0
1729,Help me decide which panel to go to next: Future of Social Photography or Google Doodles: Burning Man to Pac-Man and Beyond. #sxsw,0,0,1,0,0
1730,Off to check out the not-so-secret popup Apple store for tomorrow's iPad2 release in Austin. Somebody RE w/ the address... #sxsw,0,0,1,0,0
1731,Z17: Protect the Innocent {link} eN6P2E [codes valid: 8:00-11:59:59p 03/12/11] #infektd #sxsw #zlf,0,0,1,0,0
1732,Just passed a beat up pick up track with a dirty ass atv ona flatbead large driver is on an iphone...#sxsw @mention @mention,0,0,1,0,0
1733,Just passed a homeless w a sign: 'Saving for Ipad 2' #sxsw,0,0,1,0,0
1734,"If you need access to ATX Hackerspace during #sxsw, hit up our Google group: {link}",0,0,1,0,0
1735,"4.  We need experts coming together.  #sxsw brings experts from Google to Foursquare together to meet, greet, and present!",0,0,1,0,0
1736,Just bumped into @mention here in Austin for SXSWi and Accelerater  {link}  #tech #SXSW,0,0,1,0,0
1737,Just posted my interview with @mention about the @mention story. That was really fun! {link} #AppSavvy #sxsw,0,0,1,0,0
1738,Just passed pop-up Apple store at 6th. 5 blocks later?  Naked bicycle guy. Keep Austin weird. #atx #sxsw,0,0,1,0,0
1739,Just passed the Apple store.. On 6th.. Easily 150 folks in line #SXSW  {link},1,0,0,0,0
1740,Just joined the heaving river flow into see Marissa Mayer (Google) #sxsw,1,0,0,0,0
1741,"Just talked to Mike Tyson #SXSW about his new iPhone game, which lets you fight Pauly D and other celebs. More soon {link}",0,0,1,0,0
1742,Was shocked to see Google showcasing Blogger at #SXSW - thought they completely forgot about that service - or is that just me?,1,0,0,0,0
1743,Just picked up a @mention carry-on in soho for my #SXSW! trip tomorrow... huge #iPad line @mention,0,0,1,0,0
1744,Just picked up a backup iPhone battery charger at the airport. Also got 2 pairs of shoes yesterday - hello #sxsw,0,0,1,0,0
1745,Just picked up the #LeanStartup Bundle for #SXSW from @mention -- {link}   #startups #reading #ipad,0,0,1,0,0
1746,Just picked up white iPad 2 Pop up Apple Store #SXSW,0,0,1,0,0
1747,"Finally fed up with #AngryBirds, Julian screamed &quot;I got your no-fly zone right here, pigfucker!&quot; and threw his iPad at some kid. #sxsw",0,0,1,0,0
1748,Good to see @mention in line at the #SXSW PopUp Apple Store.,0,0,1,0,0
1749,My must see #SXSW speakers: Marissa Mayer @mention Pete Cashmore @mention and Dennis Crowley @mention #gsdm #austin,0,0,1,0,0
1750,Cool to see and compliment @mention and @mention at the Apple store this evening. I'll buy if you guys want to grab drinks at #SXSW.,0,0,1,0,0
1751,Will we see Google's new Social Network &quot;Circles&quot; today? {link} #SxSW #SxSWi,0,0,1,0,0
1752,Want a free juice pack air for iphone 4? At #SXSW? WeÛªll be giving away 5 at a to-be-announced location. Stay tuned!,0,0,1,0,0
1753,Save a tree- go cardless! Just signed up for @mention a cardless contact tool for #SXSW. {link} #environmental #Android #iphone,0,0,1,0,0
1754,&quot;i need to confess: my mom doesn't have an ipad.&quot; #mymom #sxsw,0,0,1,0,0
1755,Already seeing a heavy iPad 2 presence at #sxsw #duh,1,0,0,0,0
1756,Already seeing iPad 2s all over the place at #sxsw,0,0,1,0,0
1757,Anybody seen if the 6th St Apple store is up yet? #sxsw,0,0,1,0,0
1758,Hard to keep up on all the #SXSW back channels   Used to be just Twitter.  Need a priority alerts feature ala Google in-box.,0,0,1,0,0
1759,I can't keep up with this stuff: @mention to Launch @mention like rewards at #SXSW {link} via @mention,0,0,1,0,0
1760,"#google sees itself not as a search engine, but an organizer of information, giving them a path to innovate new products #savebrands #sxsw",0,0,1,0,0
1761,"By the tweets of it, friends are boarding planes around the world heading for #SXSW . Have a great festival. Bring me an iPad.",0,0,1,0,0
1762,Sitting behind a dude with a barcode tattoo on his neck. Controlling the urge to scan it with my iPhone #SXSW,0,0,1,0,0
1763,Apple unveils iCarRadio at South by Southwest: {link} #apple #sxsw {link},0,0,1,0,0
1764,"Nadya Direkova, @mention riffs on sid meier - user engagement w/ game mechanics - you canÛªt over reward the user in first 10 minutes  #sxsw",0,0,1,0,0
1765,"As the geeks leave Austin and the music people hit town, the look and feel becomes more unique, less apple branded. #SXSW",0,0,1,0,0
1766,#SXSW Panel Delayed As Speakers Wait For Next Apple Product Release! #notatsxsw,0,0,1,0,0
1767,First panel up: Marissa Mayer of google presents.. #sxsw #MarissaGoogle,0,0,1,0,0
1768,Great panel w/guys fr @mention @mention @mention &amp; google hotpot! Social recs def not the end for recs. #discotalk #sxsw #sloanxsw,1,0,0,0,0
1769,#SXSW panel: &quot;Staying Alive: Can indie iPhone game development survive?&quot; Kind of a downer... They should try #CoronaSDK! @mention,0,1,0,0,0
1770,We have release Android App for Cluster -&gt; {link} #sxsw,0,0,1,0,0
1771,Lots of telecommuters &amp; co-workers in the room here.  Ppl using Skype &amp; Google docs a lot. #sxsw #looseorganizations,0,0,1,0,0
1772,"I can't believe they built that #SXSW #Apple Store in, what, 2 days? {link}",0,0,1,0,0
1773,"Googles Melissa Mayer speaks about augmented reality and contextual discovery at #sxsw, our lives will change with google and melissa!",0,0,1,0,0
1774,How the hell am I supposed to get the new IPad when I am stumbling around Austin during #SXSW #notwinning,0,0,1,0,0
1775,I can't help but wonder if Apple sent extra iPad 2's to Austin-area stores?  #SXSW,0,0,1,0,0
1776,I'll be helping @mention at 12:30 for the Twitter for Good at #sxsw at Icenhaur's. Come and join us  {link},0,0,1,0,0
1777,Goal funnels in Google Analytics to track registrations. #srsly #sxsw #mitharvard,0,0,1,0,0
1778,"Safe travels, everyone. Make sure to get your free Gogo inflight wifi and sign up for the Freshbooks shuttle!  {link} #sxsw",0,0,1,0,0
1779,@mention email me so I can dd you to google document.  I need english speaking Twitter advocates - #sxsw worldwide event @mention,0,0,1,0,0
1780,[#SXSW] Temporary apple store is just like a real store... by zbowling {link},0,0,1,0,0
1781,Apple2 Open 'Pop Up' Temporary Store @mention #SXSW 4 iPad 2 Launch: Apple2 Open 'Pop Up' Temporary Store @mention SXSW 4 iPad 2 L #: {link},0,0,1,0,0
1782,"Sweet siren call of #gsdm #google party starting downstairs, but I am wrapping #sxsw work at desk. Help me, Obi-Wan, you're my only hope!",0,0,1,0,0
1783,Wonder when Google's #impactdashboard (being demoed now) will become part of Google Analytics #bavcid #SXSW,0,0,1,0,0
1784,Pretty even split between Android and iPhone at #sxsw this year.,0,0,1,0,0
1785,#Smmnextgen Tools on the cheap: google analytics+excel+buzzmetrics.  Also Radian6 and Altimeter.  #sxsw #sloansxsw,0,0,1,0,0
1786,#SXSW haven't trend this time because of the tsunami..the iPad 2 did though.,0,0,0,0,0
1787,Rocking pen&amp;paper for the Google doodle talk at #sxsw,0,0,1,0,0
1788,#SXSW attendees - need one of the best QR scanner/creators on your iPhone? Send us a pic of a QR code you found for a free copy of Optiscan,1,0,0,0,0
1789,#sxsw attendees trade &quot;happy hour&quot; for appy hours waiting on line for iPad2 (video)- {link} Sheer madness or love?,0,0,1,0,0
1790,"#SXSW attendees, Qrafter can both read QR Codes and tweet. Download it! {link} #iPhone #QRCode",0,0,1,0,0
1791,#SXSW attendees! Need a QR code reader for ur iPhone? Tweet us an image of you there and the first 5 get Optiscan free! #qrcode,0,0,1,0,0
1792,Night is ending in fireside Pictionary at the W. On an iPad. #sxsw #werdorks,0,0,1,0,0
1793,Perhaps vending machines 4 novels? RT@mention 2 iPad pop-up stores open in Austin for #SXSW details here: {link},0,0,1,0,0
1794,#SXSW friends - do u have an iPhone charger that @mention can borrow TONIGHT? cc: @mention @mention @mention @anniemal @maura,0,0,1,0,0
1795,#Google denies rumors about launching #Circles at #SXSW {link},0,0,1,0,0
1796,#Apple opening a popup shop in downtown Austin for #SXSW  {link},0,0,1,0,0
1797,#Apple opening a popup shop in downtown Austin for #SXSW  {link} (RT @mention,0,0,1,0,0
1798,#Apple Opening Pop-Up Store in Austin for #SXSW Geekfest [Apple] {link} #applesxsw #southbysouthwest,0,0,1,0,0
1799,"#Apple Opening Pop-Up Store in Austin for #SXSW Geekfest [Apple]: Our Brian Lam, and theÛ_ {link}",0,0,1,0,0
1800,#Apple Opening Temporary #iPad2 Store to Handle #SXSW Demand {link},0,0,1,0,0
1801,@mention Enjoy #Sxsw and ride anywhere in Austin for $10 . download the #GroundLink app {link}  booth 437,0,0,1,0,0
1802,spotted Dennis Crowley aka @mention - co founder of 4sq talking to @mention (VP of Google) at #sxsw. Location heavyweights!,0,0,1,0,0
1803,"What happens at the google party, doesn't stay at the google party.... It's waiting in your inbox when you wakeup #sxsw",0,0,1,0,0
1804,What happens when #Apple hires security at #SXSW #Austin  {link},0,0,1,0,0
1805,"Google event: one drink tricket, small amount of food. @mention event: open bar, open taco truck #JustSaying #SXSW",0,0,1,0,0
